lng,lat
-74.0088913,40.681397
-73.7686606,40.942746
-73.6769367,42.7186895
-73.8448,40.6769
-73.8949698,42.8191319
-73.4232483,40.7155034
-73.2450905,40.8073945
-73.7724134,42.6734955
-74.0120167,40.6745012
-74.0159,41.0629
-73.8490688,40.8698707
-78.8599,42.9499
-73.994466,40.5929297
-73.84597,40.7876
-77.4403552,43.1340479
-73.8739,40.7613
-73.6441415,40.766073
-73.2006687,40.8559314
-78.7914788,42.9873475
-73.9938873,40.6696002
-73.6591916,40.6441209
-73.7819343,40.7638422
-76.1104687,43.0785467
-75.2326641,43.1009031
-78.8685193,42.9469422
-73.9349581,41.0306583
-77.5717471,43.1525425
-76.5134936,42.4397988
-73.6204246,40.8574929
-73.730835,42.8290515
-73.9499792,40.6732621
-73.9868254,40.7042022
-76.1707,43.1737
-73.9665014,40.7105131
-74.4141,41.7218
-72.7434331,40.9064873
-73.9822858,40.7443861
-73.7685297,40.9711377
-73.0780539,40.7665218
-73.7758,40.6775
-77.6908746,42.860041
-79.0245,43.2461
-73.9380862,40.6310024
-73.2503,40.7809
-78.9608253,43.0791733
-73.7179723,40.6762859
-73.9345,40.7446
-73.7948284,40.9095576
-78.907781,42.9516918
-74.4741079,43.1259181
-72.52018,40.8717322
-73.7515739,42.5266885
-73.898702,41.5355745
-73.7845,41.135
-73.4254305,40.6889058
-75.6991428,43.1356304
-74.0014,40.6794
-75.2448,42.5478
-73.921094,40.671631
-73.9389695,40.6370425
-74.0111939,40.7040489
-74.0106844,40.7063933
-76.1542839,43.0614639
-78.9516521,43.13413
-73.3749323,40.7565647
-73.8463652,41.0034212
-73.775238,42.7081921
-73.8514,40.6838
-78.5911816,42.9808791
-73.9439477,40.7952006
-74.1326793,40.600034
-77.7197434,43.1040522
-73.9431741,40.8154636
-73.9066376,40.6742148
-73.8530575,40.9002019
-73.7758,40.6775
-73.9101173,40.6942256
-73.9844227,40.7686522
-73.7353,40.6621
-73.5981944,40.6291848
-77.4763544,43.2037422
-73.7124497,42.7106069
-73.7712264,40.9266109
-73.6708401,40.6508927
-73.9951407,40.6144303
-73.7508,41.3717
-73.9983,40.7255
-73.8402766,40.6955132
-73.7968,40.7606
-74.5584936,41.4987043
-76.217705,43.106456
-77.6484447,43.1286801
-73.4298975,40.8384899
-73.5504555,40.6654167
-73.9178194,41.0950958
-73.9579476,40.713003
-78.8688904,42.9182902
-73.9184224,40.6412715
-73.3745,40.6884
-73.4347813,40.7425365
-76.1474244,43.0481221
-78.8783922,42.8867166
-78.7502648,42.8464243
-73.958313,40.6613821
-73.9894421,40.7026168
-73.8087076,40.7061968
-74.011366,40.7061638
-73.8255345,40.8851092
-73.7629097,41.0339862
-73.8427372,40.8960602
-73.7082463,42.714468
-72.6669062,40.9197938
-73.7185102,40.6692037
-73.772479,40.940011
-73.6700194,40.6574932
-74.42293,41.44593
-73.7949,40.7272
-73.866933,40.873131
-73.8095219,40.6750846
-78.8739317,42.8874527
-78.763759,42.8149376
-73.6522125,40.6118928
-77.6263196,43.0989472
-73.9463734,40.8059607
-73.9077939,42.7024342
-74.4875668,41.2761562
-73.9996,40.7402
-78.695437,43.0137665
-73.8473,40.7229
-73.9767929,40.6388224
-78.824635,42.9183865
-78.8680735,42.9075099
-77.5793925,43.1793338
-77.5485159,43.1719836
-73.9394041,40.6597573
-73.6627956,40.6520693
-73.628768,40.700081
-73.5006294,40.7441066
-73.8525294,40.8340266
-73.8577118,40.7231285
-73.9557189,40.7021063
-73.8739,40.7613
-77.418,42.9866
-74.0125097,40.7069573
-73.6683,42.7287
-77.7532535,43.1628643
-73.7966,40.6763
-73.7353,40.6621
-73.6964,40.835
-73.9488396,40.8087549
-73.9807387,40.7582536
-74.0760408,40.5973115
-73.992602,40.742185
-78.8574619,43.0040658
-73.7877,40.6969
-73.8339535,40.7646613
-74.0079539,40.7124499
-77.5239231,43.0628026
-73.9956499,40.6378275
-73.9187395,40.8166017
-74.0089275,40.7261977
-73.1782385,40.8045772
-73.1958,40.8231
-73.9728615,40.6783906
-77.6495462,43.222561
-73.7192122,43.2924656
-73.3329948,40.899147
-73.6012046,40.6783418
-73.7617994,42.635727
-75.0592931,42.6226252
-73.993648,40.6625547
-73.9914869,40.6938682
-73.5677823,40.7498812
-72.64057,40.8088261
-73.7968,40.7606
-73.1120068,40.9661034
-73.9687096,40.6385922
-73.9760503,40.7566642
-78.7474518,42.9655731
-73.9941872,40.7485215
-73.6971006,40.6587996
-73.9181526,40.6548523
-73.754968,42.6511674
-73.8564042,42.7762265
-74.5833,41.6545
-77.6708799,43.1646159
-73.7117361,42.7116344
-78.8540926,42.9506241
-74.1472,40.6039
-77.611936,43.12891
-73.7339996,41.0649565
-73.9252937,40.7060306
-73.8902551,40.7022944
-74.0511563,41.4457684
-73.2431273,40.7270381
-73.9003,40.8662
-75.2529108,43.2436074
-73.8052578,42.5798206
-76.1474244,43.0481221
-73.8924,41.218
-75.8590364,42.1995259
-73.754968,42.6511674
-74.3299511,44.8010285
-73.9980117,40.6803836
-78.8790805,42.9053502
-73.719275,42.8276825
-73.8816366,40.6657092
-73.8226,40.7536
-73.8241,40.7667
-73.991226,40.7539106
-73.8241304,40.8279699
-73.7855379,43.0840912
-76.1257601,43.0526062
-78.7877407,42.9072686
-73.915197,40.6363734
-73.9658164,42.7982996
-73.9801693,41.6005055
-77.699368,43.2507785
-73.8867916,40.649189
-73.9529846,40.8127848
-78.2420444,42.061325
-73.9967,40.7484
-73.7966,40.6763
-74.0105346,42.7401776
-73.572371,40.715268
-73.8931,41.284
-73.9334172,40.8488285
-73.5361082,40.7656269
-75.5273671,43.1507906
-74.0079539,40.7124499
-73.9073296,40.6725345
-73.2949113,40.8385742
-78.8619896,42.9476079
-75.9108648,42.1731427
-73.898702,41.5355745
-73.7087541,40.6724968
-73.7932745,43.07533
-75.9175849,42.088788
-73.418583,40.68537
-76.2159239,43.1546141
-76.0822503,43.0952946
-73.6532795,40.6531468
-73.9089555,40.6380488
-73.9355735,40.6225486
-73.9769319,40.750734
-73.9764332,40.764332
-73.844832,40.918148
-73.523,40.7623
-73.9474256,40.8273903
-91.09597,39.63616
-74.0054671,40.707603
-76.1715169,43.1462789
-73.6914348,40.6972622
-73.9756868,40.7877489
-73.5992,41.4097
-73.415633,40.7879418
-74.2357719,40.5340109
-73.7492462,42.6989626
-73.4242787,40.8701499
-73.6548425,40.6408925
-78.7492,42.9685
-78.8681525,42.9173802
-73.9481769,40.6997877
-76.8049665,42.3047575
-74.7500871,41.446371
-73.8987469,40.9312099
-73.6996537,41.2428387
-73.9487768,40.6843504
-73.6902461,40.7042579
-73.5183431,40.7736769
-73.4039307,40.6805174
-74.276916,42.993545
-77.6927103,42.8323955
-73.7981694,42.7203885
-73.3963639,40.8808304
-73.7724605,41.034121
-73.3623753,40.8394859
-74.3642,42.7599
-73.9295,40.7608
-74.6632416,44.9739364
-72.9987335,40.9442129
-74.0060152,40.7127281
-73.6828,40.7294
-78.822524,42.9209174
-73.3708223,40.8504425
-73.7862226,40.690075
-73.6470034,43.3103627
-73.921458,40.8509056
-73.9764,40.7864
-73.3731,44.2807
-73.9690629,40.7594532
-73.727,40.7867
-78.1298842,42.759503
-73.8205375,40.8931283
-73.7951,40.7374
-73.5529034,41.2723173
-74.0060152,40.7127281
-72.3661299,41.1015896
-74.986883,44.684926
-73.8226,40.7536
-73.8437424,42.7277994
-77.650886,43.1736022
-73.9365704,40.8235095
-73.8331489,40.9074215
-78.8846,42.8967
-78.6571958,42.9671234
-72.6627758,40.9171477
-73.3916306,40.6834531
-73.9785029,40.7771024
-73.9448,42.6431
-73.3254811,40.7447264
-77.4416882,43.1018419
-73.8108383,42.6922496
-73.6958706,41.7878676
-73.3557911,40.7693016
-73.903687,40.744914
-78.8783922,42.8867166
-75.2569566,42.69886
-73.8456388,40.862516
-73.9876442,40.7445864
-73.9142311,40.6423175
-73.9406039,40.6894298
-78.8043123,42.9542948
-73.6257216,40.6244023
-73.6978051,40.7346511
-73.6315063,40.8639996
-73.8825507,41.1968074
-73.8950047,40.8567971
-91.09597,39.63616
-73.6656011,40.6415296
-73.9840184,40.752084
-73.6969786,42.6794191
-73.8373076,42.2846449
-75.9684756,42.1104609
-73.9104401,40.6760496
-73.9930124,40.7136795
-73.7845,41.135
-73.9917,41.3346
-73.7559,40.6645
-73.94875,40.74482
-73.992602,40.742185
-73.7020856,40.7959405
-73.5478715,40.657447
-73.978623,40.75099
-73.5662901,40.7567201
-75.3327058,43.9282685
-73.5215571,40.6620317
-73.487892,43.414276
-73.9505671,40.7716224
-73.9772486,40.7526994
-73.9865789,40.7672944
-73.5725749,40.6934347
-78.8846,42.8967
-73.9235815,40.7690812
-74.0273213,41.9362786
-73.864991,41.0797402
-78.8746031,42.8963357
-73.6482284,40.5851064
-73.5030304,40.7524699
-78.7435517,42.7670376
-74.0512504,42.0019128
-77.5904765,43.150688
-78.9579696,43.1015893
-73.7794933,43.0785225
-74.2872978,41.3179607
-73.8785185,40.7366267
-76.1474244,43.0481221
-73.02955,40.94704
-77.5904765,43.150688
-74.0763027,40.6381262
-73.95027,40.63439
-73.8111,40.7029
-77.6147661,43.1576194
-73.9943936,40.7028704
-74.0020941,40.7377604
-73.0857105,40.7997244
-77.3930509,43.0887487
-73.0821081,40.8007579
-73.7369188,40.7300252
-77.5847112,43.0979355
-73.9295,40.7608
-78.7436303,42.903564
-78.7994252,42.9470472
-73.74152,40.72677
-76.1113968,43.0766784
-71.9797235,41.0263664
-73.8304747,40.8323721
-73.0747051,40.7308467
-78.8656612,42.9075835
-73.7677,40.7142
-73.581963,43.100231
-73.802148,41.0475042
-73.572387,40.649064
-75.9540801,42.0779555
-74.1584477,41.7239792
-74.1878164,41.3209382
-73.8870872,40.9439844
-73.7718159,40.7654975
-73.5026001,40.7724946
-74.2159,41.1925
-77.5890672,43.1364039
-75.463028,44.336864
-76.3243817,43.0835987
-73.8712,40.8737
-72.9469,40.7733
-74.0060257,40.7397042
-73.9768,40.7519
-73.3205037,40.7547824
-73.8104638,40.7612496
-73.9412448,40.6998011
-73.8486,43.005
-78.8726817,42.9029701
-74.0146847,40.7086394
-78.8783922,42.8867166
-77.345212,43.2197615
-73.9902998,41.1469917
-73.7949144,41.1982174
-74.1197371,40.6121043
-73.9807051,40.7518205
-74.2925003,42.9535495
-73.9980956,40.7362362
-76.4959841,42.4359668
-73.6918241,42.7524894
-74.1526142,40.6349902
-78.8744437,42.8901372
-77.9420061,42.5829754
-73.9896112,40.7498109
-75.7401403,42.0840898
-74.0068254,40.7050363
-78.9005969,42.9090741
-73.9927518,40.7468536
-77.4984668,43.201513
-73.8989151,40.742914
-73.97848,40.762729
-73.9952792,41.2372093
-72.2428587,40.9367664
-73.1148664,40.7694091
-74.0863181,41.4584608
-73.723,40.7347
-74.0552488,41.4878573
-73.6310934,40.7217174
-73.9010792,40.712722
-73.6878237,42.7338858
-73.9042214,40.9227295
-74.0060152,40.7127281
-73.8875316,42.7663177
-73.8447826,42.7377022
-77.7558289,43.1018239
-73.9371,40.8011
-73.9919,40.7496
-73.7877614,40.739157
-73.9984366,40.6636223
-74.0026952,40.6844663
-75.0114972,44.740286
-78.8740306,42.8752918
-73.5111157,40.7145556
-73.8337995,40.6961442
-76.2908981,43.1830068
-73.7868369,40.8406127
-73.9757212,40.7419551
-73.9023518,42.2553651
-74.1085193,41.4950111
-73.9057163,40.7211835
-75.9700878,42.1084132
-78.799004,42.9236986
-73.2949113,40.8385742
-75.9777016,43.0025153
-74.0024706,40.7237069
-73.7623351,40.9327501
-73.1116,40.9426
-73.9315732,40.6693437
-74.0166919,41.4993896
-73.9868496,40.7497605
-73.992445,40.768066
-76.6609522,42.5469399
-74.006465,40.7144373
-73.7819392,40.9093602
-73.68791,40.7351
-76.0785332,43.0653446
-74.0096669,40.7070219
-73.4377907,40.7625739
-73.243,40.7051
-77.7289045,43.1503091
-91.09597,39.63616
-73.75513,40.60538
-73.9262788,40.6813546
-78.8764414,42.8943621
-73.8726431,40.733812
-73.781,40.9002
-78.731204,42.965052
-73.9644,40.679
-73.999309,40.7606853
-73.7951099,40.9454308
-73.6786515,40.5848726
-74.0842744,40.622389
-73.718029,40.7876711
-73.4163434,40.6826161
-73.8819071,40.7183222
-78.8424417,42.90826
-73.7374,40.6947
-77.5570501,43.1597338
-74.0099687,40.6469786
-73.0779602,40.7810021
-73.6907,40.9734
-74.0129692,40.7058861
-78.8683518,42.9166834
-76.1437393,43.0219918
-74.0364262,41.5110428
-73.9683,40.7975
-73.7756335,40.7371387
-73.8415554,40.8761038
-77.6222855,43.094234
-73.382766,40.7996705
-76.4850935,42.737897
,
-73.9537059,40.711472
-77.748849,43.3340343
-73.9919936,40.7286148
-74.006465,40.7144373
-73.6354138,40.7338162
-73.420351,40.712507
-76.1739149,43.0330585
-73.6554078,40.6042705
-73.9798041,40.7560989
-77.7043895,43.146105
-78.6111754,42.9797562
-74.925317,42.280754
-78.7481,42.9255
-78.8911295,42.8995651
-74.1880052,41.168376
-78.8678934,42.9387033
-74.0271884,40.6283232
-73.9787462,40.7521078
-73.5166,40.7254
-78.882569,42.902597
-74.0432738,41.4444615
-73.8167132,40.7900592
-73.7353,40.6621
-78.8772109,42.8880664
-78.7480036,42.9631896
-73.9930232,40.6953361
-74.0199428,42.1289668
-73.9127873,40.7818873
-73.9122236,41.925851
-74.0133,40.6412
-73.9239566,41.0909573
-74.015359,40.6451747
-73.933837,42.777318
-78.8450561,42.947394
-73.9315201,40.6975745
-74.0038984,40.7198132
-73.9994152,40.7290861
-73.0126043,40.765814
-73.6407499,40.7492951
-73.4390222,40.8802248
-76.7348,42.351
-74.3533932,41.2344948
-73.9109193,42.0540469
-75.4977902,43.905822
-76.1404725,42.0406555
-77.6182166,42.9038315
-75.2249208,43.0620108
-78.8770004,43.058414
-73.9531917,40.6604504
-73.961338,40.6588666
-73.9969815,40.7258985
-74.0241477,41.9311376
-73.8786982,40.7407487
-73.9644,40.679
-73.894,40.6705
-73.5522271,40.6431579
-74.1672,41.6576
-73.9558038,40.6195196
-75.9836996,42.9671252
-73.0158186,40.7659207
-73.8997,40.7239
-73.9886929,40.7618369
-73.9225597,40.7773499
-72.6725223,40.8261638
-73.9666,40.6924
-74.0013,40.7101
-73.939172,40.8242881
-73.9149,40.7627
-73.9537607,40.6839461
-73.9798033,40.760098
-73.7968,40.7606
-77.4408731,43.0786339
-78.8374,42.9414
-75.1429243,44.617263
-73.5684714,40.810431
-76.1589267,43.0553813
-76.4291017,42.947011
-75.8169669,42.064738
-73.8501105,40.9081072
-73.513395,40.670411
-75.2490696,43.0596262
-73.9494547,40.67878
-73.9852352,40.7305431
-73.8195,40.728
-73.9487379,40.7510618
-73.94496,40.721759
-73.9484585,40.6622682
-73.787376,40.9210775
-73.9924227,40.7396229
-73.8195,40.728
-73.8827925,40.9587975
-73.6018,40.7548
-73.9822231,40.5980846
-76.0477511,42.101224
-73.3574136,40.7376069
-73.9646234,40.7575454
-73.984547,40.748145
-73.9886011,40.739718
-73.8371768,40.9123855
-74.0060152,40.7127281
-74.0125097,40.7069573
-73.8184812,43.2868084
-74.2139976,40.5222085
-74.0086526,40.7119924
-74.0084026,40.7120391
-73.7116494,40.7449702
-76.1529,42.9559
-73.7433657,42.661921
-78.8877383,42.8999527
-78.3554365,43.2243512
-73.9843135,40.746173
-74.2008,41.1575
-73.992602,40.742185
-73.8674955,40.7656916
-74.0077635,40.7103635
-73.85014,40.71621
-73.9829836,40.7581783
-73.8073,40.9045
-78.8716999,43.017389
-77.2716597,42.7050087
-72.5696955,40.9767808
-73.7745,40.7627
-78.1342,42.9166
-75.370031,43.316224
-73.9435121,40.8111849
-73.9566,40.773
-73.8241,40.7667
-77.1849281,43.2803888
-73.883,40.7513
-73.3208846,40.8134782
-78.8050882,42.8419886
-77.7093869,43.2719447
-73.7093391,42.7127229
-73.7758,40.6775
-73.9622826,40.678489
-78.9886347,43.1118706
-73.9595413,40.733505
-73.9695731,40.7580184
-74.0319255,40.6373627
-73.4164511,40.6710028
-76.1589267,43.0553813
-73.9115813,40.7171389
-76.484,42.4028
-73.4384616,40.8789771
-73.9822453,40.7453743
-73.8596536,40.8159523
-76.1534539,43.0420004
-76.1593689,43.0537848
-73.9607177,40.7086898
-91.09597,39.63616
-77.6902305,43.3021687
-73.7610742,41.0207359
-74.0081922,42.7904035
-74.1563136,40.6290036
-73.4265415,40.726718
-78.8345727,42.9675785
-75.8692429,43.0458574
-73.6732111,40.805438
-73.6828,40.7294
-76.1738445,42.3314837
-73.9868156,40.7030075
-73.9842264,40.7505751
-74.0247359,41.0564789
-73.7036,40.7284466
-73.9757799,40.7524677
-77.8593779,43.1649957
-73.8190325,40.9549645
-73.7074068,40.7849136
-73.6283249,40.8135728
-73.6851656,40.7255164
-77.2846,42.8689
-73.8226,40.7536
-74.0075518,40.7054119
-77.5836746,43.1173655
-73.9430581,40.7516817
-74.0844894,41.7464972
-73.965,40.6225
-79.0534914,43.1242587
-73.7966,40.6763
-74.2185718,41.5538449
-77.5858473,43.1754198
-74.0759866,40.6386895
-73.4487932,44.683895
-78.8953331,42.9024071
-73.9766629,40.7572241
-74.0075081,40.7272539
-74.011741,40.7038137
-73.6964864,41.2391402
-77.552794,43.1457235
-73.551459,40.7702696
-73.8955785,40.8274344
-73.6373083,40.759649
-73.3924419,40.8327855
-73.9429657,40.6276994
-73.6683,42.4321
-74.03715,42.705785
-78.0849943,42.659202
-76.1843399,42.6292696
-74.0060152,40.7127281
-74.0035852,40.7497696
-73.9497745,40.6550528
-73.7347805,40.7881715
-73.9894119,40.7696465
-78.5717642,42.9612878
-74.0165122,40.7084895
-74.0190923,42.4249102
-78.7347961,43.0301807
-74.1659,41.4575
-73.7085883,40.7276982
-73.7354289,42.6722472
-78.7635714,42.6830991
-73.9900572,40.7449328
-78.7989237,42.9077108
-74.1344158,41.8131352
-73.8895,40.8633
-73.7758,40.6775
-78.7492,42.9685
-73.5154567,40.7235839
-73.77708,40.76844
-78.5238744,42.9534616
-73.8708253,40.7589747
-73.5858682,40.6535844
-78.8239972,42.9293427
-75.0158322,43.0097463
-73.9649905,40.8023819
-73.9674853,40.794283
-77.7800841,43.1945124
-73.9877,40.7152
-77.5756871,43.1890039
-74.1496048,40.5834557
-73.6508552,43.3030331
-74.0103947,40.7059245
-73.6087274,42.6434128
-73.9021543,40.7490861
-73.7570196,42.7565834
-73.7647624,41.0348698
-73.8096,40.7851
-73.9437737,42.8138092
-73.9910311,40.6730245
-73.9657,40.7571
-78.8862398,42.9542349
-73.6196076,42.590419
-73.8739,40.7613
-73.9984821,40.7148415
-73.984456,40.7425017
-73.7826363,40.9115386
-73.7697724,40.6118291
-73.9725595,40.7917296
-73.79347,40.73482
-73.7317793,40.7827458
-73.9342782,42.8691133
-73.9128534,40.6841609
-73.899613,40.8188154
-73.6505532,40.690887
-73.9320066,40.6820192
-91.09597,39.63616
-74.2324066,40.5170965
-76.83197,42.127649
-73.992602,40.742185
-74.2112718,41.3246836
-73.9467,40.6281
-73.7353,40.6621
-73.7353,40.6621
-76.0495751,43.0291863
-73.9967,40.7484
-77.6871,43.0397
-73.7215481,41.1160792
-73.9569874,40.814685
-73.8670741,40.9035105
-74.2209155,41.568609
-73.954726,40.6704912
-73.6494899,40.6963956
-73.0906286,40.8652174
-73.953506,40.8064496
-73.7813976,41.0148409
-73.4264258,43.8558658
-73.7671196,40.7473022
-73.9842668,40.6914458
-74.0070321,40.7056658
-73.2597101,40.7984596
-73.9896992,40.7239983
-73.9502523,40.6348932
-73.9840959,40.7393892
-73.7660224,40.6937705
-74.2441886,40.5153514
-73.9511804,40.7237312
-78.5257,42.8984
-73.6086174,40.712105
-73.9864276,40.7294836
-73.4327,40.7315
-74.0404866,41.5000319
-73.9655765,40.8046607
-74.0008192,40.7355868
-76.1126376,43.0252336
-74.0057509,40.6577465
-78.6631,42.9017
-78.5693851,42.7673161
-78.5796645,42.8633817
-73.3358291,40.7059103
-73.4092,44.5264
-74.3831726,41.4431654
-73.9934173,40.743065
-73.8609934,42.7720935
-73.8637344,43.1213123
-73.9939557,40.7452842
-74.006646,41.1806228
-74.1249,41.3005
-73.9775852,40.7880903
-73.9324557,40.6980979
-73.6540122,40.6273661
-73.9920214,40.6441916
-73.9104473,40.8269681
-73.4520796,40.6651233
-73.8760785,40.6749306
-74.2040516,40.5289092
-76.5012853,43.441366
-73.9663828,40.6964109
-73.3766752,40.8357367
-77.9667722,42.855698
-73.6980667,43.325273
-76.5674334,42.9466745
-77.6099018,43.1620577
-72.3661299,41.1015896
-74.1184,40.5682
-74.1092,41.7464
-77.6602745,43.1774552
-73.4327,40.7315
-73.9954834,40.7220968
-74.0075374,41.4976178
-73.85014,40.71621
-73.7472243,40.6213383
-78.8783922,42.8867166
-73.984488,40.6858047
-73.8646484,40.8318881
-73.9817101,40.754875
-73.8225632,40.6737437
-74.2493842,42.0255634
-73.829298,40.9081391
-73.7437824,42.6618798
-73.8861318,40.9326235
-73.8758788,41.2662706
-73.7295403,40.785346
-73.8298699,40.6963975
-73.7952437,41.0226031
-73.9677888,40.5760718
-73.9355534,40.7428227
-74.0072824,40.7418537
-76.1098222,43.0399589
-76.5869112,42.9258804
-73.3211087,40.864824
-73.7697093,40.7120464
-73.8891334,42.7675041
-73.9840119,40.7431094
-73.74152,40.72677
-73.92357,40.82732
-73.9907567,40.6932546
-75.8636638,42.9911641
-73.8988,41.8502
-73.9483942,41.0639552
-74.011741,40.7038137
-74.911,41.4775904
-73.6592888,41.0045609
-73.2102684,40.872967
-73.8523031,40.7514085
-73.7586587,42.7350426
-73.9803088,40.7394473
-73.6911593,40.6570237
-75.4660032,43.1882529
-73.9754783,40.7924539
-76.9934218,43.0457645
-76.3323093,43.1578383
-73.7377194,40.694392
-77.474531,43.06005
-73.5869616,40.6557532
-73.8477523,40.8968141
-73.9920596,40.7558747
-73.9808817,40.7450536
-73.425675,40.8791123
-73.5866,40.6536
-74.3638752,41.4712962
-76.1623003,43.0577958
-74.0130966,41.0918168
-73.9200588,41.0733251
-73.7459464,42.7893113
-76.8362175,42.1592645
-73.851159,40.9091105
-73.9890991,40.7389905
-73.9659069,40.6300859
-73.7195156,40.6823492
-74.1628876,40.5879928
-73.7758,40.6775
-73.9767445,40.7507309
-78.8513763,42.9214728
-74.1281179,40.6265885
-73.6698094,42.7753441
-73.992602,40.742185
-73.7870686,40.7686274
-74.0063203,40.7079924
-73.1779284,40.8078585
-76.145777,42.9814745
-73.969,41.1971
-78.8158973,42.937358
-73.8170615,40.8228347
-73.9578709,40.6655708
-74.0051594,40.7281983
-73.9808817,40.7450536
-73.8491668,40.7808436
-73.925912,40.8153681
-78.9050744,42.9924259
-78.8522381,42.8970953
-77.5185827,43.0797168
-73.787376,40.9210775
-73.592341,40.7095827
-73.8081743,42.7196284
-73.8226,40.7536
-73.9159727,41.0120574
-76.2483659,43.0070561
-73.5388351,40.7667048
-73.9928386,40.7551096
-78.8783922,42.8867166
-73.962936,40.6749714
-73.939974,40.7202658
-73.6913122,40.6654105
-77.5795928,43.0868968
-73.848876,40.7893236
-73.2191254,40.8138221
-73.9838132,40.7501051
-73.8889979,40.8783748
-73.9067,40.8798
-73.8785937,40.8466508
-73.6309583,40.8642454
-74.0795,44.2802
-78.602,42.7701
-78.7561311,42.7451425
-78.7492,42.9685
-73.9789482,40.7579519
-73.8111,40.7029
-76.1333624,43.0584616
-73.7049775,40.63683
-73.8585,40.6913
-73.9429657,40.6276994
-74.0160109,40.7051424
-73.746357,42.6381887
-73.8608922,40.8742543
-73.7118277,40.6578758
-79.0335455,43.1253794
-73.8111,40.7029
-73.9869332,40.6035269
-73.3714434,40.8473579
-73.9368749,40.8090166
-73.6818,43.329
-73.4610302,44.6582907
-73.9364,43.6313
-74.0006499,44.2962388
-75.292006,43.1801932
-77.5795124,43.1433458
-73.8770252,40.7565661
-78.784145,42.2503711
-74.5911172,41.6213426
-73.9524248,40.5864573
-74.09827,40.5915951
-78.8334663,42.9235826
-73.9781,40.7443
-73.9838618,40.7512973
-78.8202746,42.8930006
-78.731204,42.965052
-73.9259501,40.8387277
-73.9890819,40.7369233
-77.6492425,43.1326322
-74.04448,41.1348082
-78.8145828,42.9436443
-73.9216,40.7436
-78.8735622,42.8861074
-73.9724122,40.7617911
-78.881934,42.9471187
-78.785695,42.9447377
-79.0072285,42.541172
-78.8112593,42.9099441
-73.9800709,40.7513197
-79.0403076,43.0871485
-73.9349,40.6505
-73.6707739,42.7693668
-91.09597,39.63616
-73.9367035,40.6278642
-73.8698419,40.9722513
-73.7140667,40.6783998
-73.93447,40.6207248
-91.09597,39.63616
-73.9421496,40.8071543
-74.1247813,40.6336563
-74.2080685,40.5425585
-78.8646334,42.8791281
-78.6889598,42.9978581
-73.7634475,42.2736876
-73.5841598,40.6795433
-73.7085883,40.7276982
-73.8327137,40.7531456
-74.1249,41.3005
-74.2786116,41.3558986
-73.9428557,40.829911
-73.9385423,40.8008897
-78.8763556,42.8900435
-73.9233473,40.6202479
-73.9325184,40.7694374
-73.8389582,42.6854123
-74.1967844,41.7177882
-73.7546069,42.6509563
-74.0165278,41.1290267
-78.871569,42.9540427
-73.9932265,40.7445856
-74.0114731,40.7090297
-77.4663943,43.1032861
-73.9975157,40.7226985
-73.8238016,40.8989752
-78.8419956,42.9344627
-73.8762743,41.9940892
-75.2562735,42.3882654
-73.6310934,40.7217174
-73.9681865,40.8033838
-76.2678849,42.0916491
-73.9534275,41.038539
-73.9284341,40.8110671
-73.6643476,40.7257278
-73.6566834,40.6774068
-73.9345,40.7446
-76.1415571,42.9962598
-73.8942237,40.8120075
-78.8432915,42.8643849
-73.992602,40.742185
-75.2281664,43.1031182
-78.8650267,43.0258895
-73.9019858,41.3245359
-73.0992026,40.9021593
-73.911,40.7763
-76.2235,43.1528
-73.6235163,40.706472
-73.9345,40.7446
-75.8462,42.2778
-75.893288,42.105917
-75.5759025,42.8748925
-78.7647509,42.7697288
-73.1135036,40.853724
-73.9673964,40.6877084
-73.8838124,40.8162766
-73.6020141,43.3479181
-73.8388324,40.9212586
-73.143229,40.8375869
-73.8585,40.6913
-73.898742,42.8120306
-74.0117466,40.675892
-73.765966,40.753991
-78.6964548,43.0213674
-76.1497525,43.0442021
-76.1163103,43.0542444
-73.6244919,41.7116715
-73.6982991,40.6715969
-73.7631843,41.4134018
-75.8942187,42.0898006
-73.9929081,40.7481685
-73.9935249,40.7540065
-73.979271,40.752653
-74.5755812,41.4241841
-73.9923785,40.704433
-74.1484445,40.5610568
-73.8997,40.7239
-74.0520258,41.4684632
-79.3291655,42.4855023
-73.979113,40.752868
-73.9921939,40.7544981
-73.2737305,40.7406492
-76.0723026,43.0514567
-73.8362648,42.961741
-73.3839744,40.8341925
-73.4525839,40.784302
-76.0555364,42.0952129
-77.7043645,43.2383773
-74.029751,41.1006501
-73.9683,40.7975
-74.2922644,42.9535874
-74.1058464,41.1157719
-73.3874769,40.8099264
-73.8908315,40.8165858
-73.825698,40.7119929
-73.9998888,41.1522798
-74.267981,43.0177045
-73.8403851,40.780542
-76.5395115,42.634249
-73.9794451,40.649813
-73.7812,40.7807
-91.09597,39.63616
-79.3034405,42.4717055
-74.7261,41.7703
-73.75208,40.6946911
-73.6303351,40.735062
-77.5181478,43.0375109
-73.896911,40.6464554
-75.7602,43.0878
-73.9577034,40.6994622
-73.8627806,40.844257
-74.1868,42.748
-73.9345481,41.1589571
-77.5441422,43.0713348
-73.0101578,40.7810441
-73.895,40.9177
-73.9998192,40.7201738
-73.6100354,40.6740224
-73.61874,40.70621
-74.0722576,40.6203177
-74.0397659,41.1202287
-76.484,42.4028
-73.9228147,40.6961826
-73.6961068,41.3617266
